TIME,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2015/1/1 0:00,180.475,67,0,0,0
2015/1/1 1:00,206.634,65,0,0,0
2015/1/1 2:00,200.758,66,0,0,0
2015/1/1 3:00,183.565,66,0,0,0
2015/1/1 4:00,167.91,66,0,0,0
2015/1/1 5:00,179.35,65,0,0,0
2015/1/1 6:00,162.501,66,0,0,0
2015/1/1 7:00,148.392,65,0,0,0
2015/1/1 8:00,170.659,66,0,0,0
2015/1/1 9:00,152.862,65,0,0,0
2015/1/1 10:00,159.296,65,0,0,0
2015/1/1 11:00,163.242,66,0,0,0
2015/1/1 12:00,176.509,70,0,0,0
2015/1/1 13:00,139.605,156,0,0,0
2015/1/1 14:00,125.14,156,0,0,0
2015/1/1 15:00,141.614,156,0,0,0
2015/1/1 16:00,146.598,156,0,0,0
2015/1/1 17:00,147.442,167,0,0,0
2015/1/1 18:00,117.684,199,0,0,0
2015/1/1 19:00,143.288,199,0,0,0
2015/1/1 20:00,152.21,198,0,0,0
2015/1/1 21:00,125.898,198,0,0,0
2015/1/1 22:00,110.184,199,0,0,0
2015/1/1 23:00,127.582,198,0,0,0
2015/1/2 0:00,145.932,177,0,0,0
2015/1/2 1:00,135.259,68,0,0,0
2015/1/2 2:00,113.138,68,0,0,0
2015/1/2 3:00,146.56,68,0,0,0
2015/1/2 4:00,156.628,68,0,0,0
2015/1/2 5:00,140.187,68,0,0,0
2015/1/2 6:00,144.081,68,0,0,0
2015/1/2 7:00,176.073,68,0,0,0
2015/1/2 8:00,203.661,69,0,0,0
2015/1/2 9:00,187.438,68,0,0,0
2015/1/2 10:00,232.336,68,0,0,0
2015/1/2 11:00,201.831,68,0,0,0
2015/1/2 12:00,220.075,83,0,0,0
2015/1/2 13:00,185.126,155,0,0,0
2015/1/2 14:00,183.605,155,0,0,0
2015/1/2 15:00,195.506,155,0,0,0
2015/1/2 16:00,144.986,155,0,0,0
2015/1/2 17:00,177.537,159,0,0,0
2015/1/2 18:00,165.65,159,0,0,0
2015/1/2 19:00,202.215,159,0,0,0
2015/1/2 20:00,181.144,159,0,0,0
2015/1/2 21:00,189.127,159,0,0,0
2015/1/2 22:00,226.89,159,0,0,0
2015/1/2 23:00,197.031,141,0,0,0
2015/1/3 0:00,219.846,67,0,0,0
2015/1/3 1:00,216.313,68,0,0,0
2015/1/3 2:00,215.038,68,0,0,0
2015/1/3 3:00,186.753,69,0,0,0
2015/1/3 4:00,185.675,68,0,0,0
2015/1/3 5:00,187.629,68,0,0,0
2015/1/3 6:00,191.101,69,0,0,0
2015/1/3 7:00,162.453,68,0,0,0
2015/1/3 8:00,190.122,69,0,0,0
2015/1/3 9:00,182.533,69,0,0,0
2015/1/3 10:00,181.294,69,0,0,0
2015/1/3 11:00,187.613,68,0,0,0
2015/1/3 12:00,190.93,68,0,0,0
2015/1/3 13:00,197.793,68,0,0,0
2015/1/3 14:00,174.767,68,0,0,0
2015/1/3 15:00,187.46,79,0,0,0
2015/1/3 16:00,189.628,157,0,0,0
2015/1/3 17:00,182.012,158,0,0,0
2015/1/3 18:00,145.219,159,0,0,0
2015/1/3 19:00,162.186,159,0,0,0
2015/1/3 20:00,148.851,158,0,0,0
2015/1/3 21:00,158.061,159,0,0,0
2015/1/3 22:00,156.556,159,0,0,0
2015/1/3 23:00,132.932,143,0,0,0
2015/1/4 0:00,158.609,67,0,0,0
2015/1/4 1:00,148.03,67,0,0,0
2015/1/4 2:00,167.797,67,0,0,0
2015/1/4 3:00,165.041,66,0,0,0
2015/1/4 4:00,149.305,67,0,0,0
2015/1/4 5:00,187.054,67,0,0,0
2015/1/4 6:00,176.945,67,0,0,0
2015/1/4 7:00,149.167,67,0,0,0
2015/1/4 8:00,176.919,67,0,0,0
2015/1/4 9:00,149.142,67,0,0,0
2015/1/4 10:00,149.117,67,0,0,0
2015/1/4 11:00,149.092,67,0,0,0
2015/1/4 12:00,149.119,67,0,0,0
2015/1/4 13:00,188.397,65,0,0,0
2015/1/4 14:00,153.576,67,0,0,0
2015/1/4 15:00,176.417,65,0,0,0
2015/1/4 16:00,167.24,145,0,0,0
2015/1/4 17:00,158.108,156,0,0,0
2015/1/4 18:00,155.819,156,0,0,0
2015/1/4 19:00,143.006,156,0,0,0
2015/1/4 20:00,176.418,159,0,0,0
2015/1/4 21:00,151.346,159,0,0,0
2015/1/4 22:00,154.099,159,0,0,0
2015/1/4 23:00,153.636,139,0,0,0
2015/1/5 0:00,170.85,67,0,0,0
2015/1/5 1:00,161.642,70,0,0,0
2015/1/5 2:00,125.768,70,0,0,0
2015/1/5 3:00,171.473,69,0,0,0
2015/1/5 4:00,168.41,70,0,0,0
2015/1/5 5:00,167.496,69,0,0,0
2015/1/5 6:00,142.809,69,0,0,0
2015/1/5 7:00,141.21,69,0,0,0
2015/1/5 8:00,165.164,70,0,0,0
2015/1/5 9:00,158.163,70,0,0,0
2015/1/5 10:00,139.896,71,0,0,0
2015/1/5 11:00,150.43,71,0,0,0
2015/1/5 12:00,155.217,71,0,0,0
2015/1/5 13:00,175.085,71,0,0,0
2015/1/5 14:00,160.664,70,0,0,0
2015/1/5 15:00,124.244,71,0,0,0
2015/1/5 16:00,152.025,72,0,0,0
2015/1/5 17:00,113.27,70,0,0,0
2015/1/5 18:00,114.888,138,0,0,0
2015/1/5 19:00,131.632,160,0,0,0
2015/1/5 20:00,127.207,160,0,0,0
2015/1/5 21:00,154.956,160,0,0,0
2015/1/5 22:00,127.175,160,0,0,0
2015/1/5 23:00,165.928,142,0,0,0
2015/1/6 0:00,169.307,73,0,0,0
2015/1/6 1:00,144.837,71,0,0,0
2015/1/6 2:00,162.744,71,0,0,0
2015/1/6 3:00,149.046,71,0,0,0
2015/1/6 4:00,190.873,71,0,0,0
2015/1/6 5:00,177.058,71,0,0,0
2015/1/6 6:00,191.082,72,0,0,0
2015/1/6 7:00,177.299,71,0,0,0
2015/1/6 8:00,150.027,71,1,1,0
2015/1/6 9:00,149.978,71,0,0,0
2015/1/6 10:00,122.202,71,0,0,0
2015/1/6 11:00,150.101,71,0,0,0
2015/1/6 12:00,122.329,71,1,1,0
2015/1/6 13:00,122.405,71,0,0,0
2015/1/6 14:00,122.53,71,0,0,0
2015/1/6 15:00,122.645,71,0,0,0
2015/1/6 16:00,122.911,72,0,0,0
2015/1/6 17:00,123.118,71,0,0,0
2015/1/6 18:00,150.911,71,0,0,0
2015/1/6 19:00,150.868,71,0,0,0
2015/1/6 20:00,150.833,71,0,0,0
2015/1/6 21:00,178.487,71,0,0,0
2015/1/6 22:00,178.195,71,0,0,0
2015/1/6 23:00,177.981,71,0,0,0
2015/1/7 0:00,149.487,72,0,0,0
2015/1/7 1:00,176.99,76,0,0,0
2015/1/7 2:00,148.753,76,0,0,0
2015/1/7 3:00,147.974,75,0,0,0
2015/1/7 4:00,147.178,74,0,0,0
2015/1/7 5:00,121.508,73,0,0,0
2015/1/7 6:00,153.451,74,0,0,0
2015/1/7 7:00,126.926,75,0,0,0
2015/1/7 8:00,155.306,74,0,0,0
2015/1/7 9:00,136.378,74,0,0,0
2015/1/7 10:00,158.405,74,0,0,0
2015/1/7 11:00,169.974,74,0,0,0
2015/1/7 12:00,124.677,74,0,0,0
2015/1/7 13:00,165.2,74,0,0,0
2015/1/7 14:00,150.944,74,0,0,0
2015/1/7 15:00,156.808,74,0,0,0
2015/1/7 16:00,149.324,74,0,0,0
2015/1/7 17:00,149.346,72,0,0,0
2015/1/7 18:00,160.83,74,0,0,0
2015/1/7 19:00,121.199,73,0,0,0
2015/1/7 20:00,162.041,73,0,0,0
2015/1/7 21:00,146.891,73,0,0,0
2015/1/7 22:00,159.728,73,0,0,0
2015/1/7 23:00,144.773,72,0,0,0
2015/1/8 0:00,147.357,73,0,0,0
2015/1/8 1:00,145.44,73,0,0,0
2015/1/8 2:00,117.797,73,0,0,0
2015/1/8 3:00,145.957,72,0,0,0
2015/1/8 4:00,118.54,73,0,0,0
2015/1/8 5:00,119.115,73,0,0,0
2015/1/8 6:00,118.212,73,0,0,0
2015/1/8 7:00,117.59,73,0,0,0
2015/1/8 8:00,145.314,72,0,0,0
2015/1/8 9:00,117.445,73,0,0,0
2015/1/8 10:00,145.137,73,0,0,0
2015/1/8 11:00,117.059,73,0,0,0
2015/1/8 12:00,144.741,72,0,0,0
2015/1/8 13:00,144.671,72,0,0,0
2015/1/8 14:00,116.863,86,0,0,0
2015/1/8 15:00,144.645,155,0,0,0
2015/1/8 16:00,110.584,155,0,0,0
2015/1/8 17:00,160.254,155,0,0,0
2015/1/8 18:00,126.862,154,0,0,0
2015/1/8 19:00,121.441,154,0,0,0
2015/1/8 20:00,143.677,154,0,0,0
2015/1/8 21:00,137.963,160,0,0,0
2015/1/8 22:00,138.541,159,0,0,0
2015/1/8 23:00,111.128,159,0,0,0
2015/1/9 0:00,138.942,159,0,0,0
2015/1/9 1:00,138.801,76,0,0,0
2015/1/9 2:00,110.165,74,0,0,0
2015/1/9 3:00,83.562,74,0,0,0
2015/1/9 4:00,110.145,75,0,0,0
2015/1/9 5:00,138.388,74,0,0,0
2015/1/9 6:00,89.538,75,0,0,0
2015/1/9 7:00,111.362,74,0,0,0
2015/1/9 8:00,135.488,74,0,0,0
2015/1/9 9:00,136.562,82,0,0,0
2015/1/9 10:00,139.068,158,0,0,0
2015/1/9 11:00,111.386,158,0,0,0
2015/1/9 12:00,132.779,158,0,0,0
2015/1/9 13:00,138.156,158,0,0,0
2015/1/9 14:00,114.585,158,0,0,0
2015/1/9 15:00,112.441,158,0,0,0
2015/1/9 16:00,83.671,158,0,0,0
2015/1/9 17:00,113.33,159,0,0,0
2015/1/9 18:00,114.233,159,0,0,0
2015/1/9 19:00,88.877,159,0,0,0
2015/1/9 20:00,119.403,159,1,0,0
2015/1/9 21:00,121.979,159,0,0,0
2015/1/9 22:00,152.117,159,0,0,0
2015/1/9 23:00,152.849,159,0,0,0
2015/1/10 0:00,151.731,159,0,0,0
2015/1/10 1:00,171.531,75,0,0,0
2015/1/10 2:00,152.319,74,0,0,0
2015/1/10 3:00,160.838,75,0,0,0
2015/1/10 4:00,141.543,75,0,0,0
2015/1/10 5:00,121.76,75,0,0,0
2015/1/10 6:00,132.689,75,0,0,0
2015/1/10 7:00,121.841,74,0,0,0
2015/1/10 8:00,149.63,75,0,0,0
2015/1/10 9:00,149.591,75,0,0,0
2015/1/10 10:00,149.601,75,0,0,0
2015/1/10 11:00,149.458,75,0,0,0
2015/1/10 12:00,177.26,75,0,0,0
2015/1/10 13:00,205.127,75,0,0,0
2015/1/10 14:00,177.337,75,0,0,0
2015/1/10 15:00,177.313,75,0,0,0
2015/1/10 16:00,205.069,75,0,0,0
2015/1/10 17:00,205.034,77,0,0,0
2015/1/10 18:00,205.062,78,0,0,0
2015/1/10 19:00,177.235,76,0,0,0
2015/1/10 20:00,177.326,75,0,0,0
2015/1/10 21:00,204.845,75,0,0,0
2015/1/10 22:00,176.772,75,0,0,0
2015/1/10 23:00,179.495,75,0,0,0
2015/1/11 0:00,185.859,75,0,0,0
2015/1/11 1:00,189.995,72,0,0,0
2015/1/11 2:00,194.067,72,0,0,0
2015/1/11 3:00,172.426,72,0,0,0
2015/1/11 4:00,178.834,71,0,0,0
2015/1/11 5:00,182.029,72,0,0,0
2015/1/11 6:00,153.822,71,0,0,0
2015/1/11 7:00,155.588,71,0,0,0
2015/1/11 8:00,157.28,70,0,0,0
2015/1/11 9:00,151.707,72,0,0,0
2015/1/11 10:00,145.259,71,0,0,0
2015/1/11 11:00,147.326,71,0,0,0
2015/1/11 12:00,120.465,71,0,0,0
2015/1/11 13:00,169.799,71,0,0,0
2015/1/11 14:00,163.531,71,0,0,0
2015/1/11 15:00,144.677,70,0,0,0
2015/1/11 16:00,154.237,69,0,0,0
2015/1/11 17:00,155.436,167,0,0,0
2015/1/11 18:00,157.755,182,0,0,0
2015/1/11 19:00,125.862,183,0,0,0
2015/1/11 20:00,123.944,183,0,0,0
2015/1/11 21:00,161.574,183,1,2,0
2015/1/11 22:00,133.796,183,0,0,0
2015/1/11 23:00,128.767,183,0,0,0
2015/1/12 0:00,175.388,149,0,0,0
2015/1/12 1:00,152.047,15,0,0,0
2015/1/12 2:00,153.967,159,0,0,0
2015/1/12 3:00,134.53,160,0,0,0
2015/1/12 4:00,156.54,160,0,0,0
2015/1/12 5:00,157.422,160,0,0,0
2015/1/12 6:00,137.407,161,0,0,0
2015/1/12 7:00,141.541,161,0,0,0
2015/1/12 8:00,117.194,161,1,0,0
2015/1/12 9:00,117.069,161,0,0,0
2015/1/12 10:00,140.853,161,0,0,0
2015/1/12 11:00,135.251,161,0,0,0
2015/1/12 12:00,126.647,161,0,0,0
2015/1/12 13:00,121.928,161,0,0,0
2015/1/12 14:00,146.137,161,0,0,0
2015/1/12 15:00,146.148,161,0,0,0
2015/1/12 16:00,118.387,161,0,0,0
2015/1/12 17:00,118.361,161,0,0,0
2015/1/12 18:00,118.401,70,0,0,0
2015/1/12 19:00,118.422,78,0,0,0
2015/1/12 20:00,145.843,77,1,1,0
2015/1/12 21:00,145.234,78,0,0,0
2015/1/12 22:00,172.605,78,0,0,0
2015/1/12 23:00,172.855,75,0,0,0
2015/1/13 0:00,173.163,74,0,0,0
2015/1/13 1:00,201.263,71,0,0,0
2015/1/13 2:00,168.562,157,0,0,0
2015/1/13 3:00,178.896,158,0,0,0
2015/1/13 4:00,161.241,159,0,0,0
2015/1/13 5:00,170.765,132,0,0,0
2015/1/13 6:00,180.218,73,0,0,0
2015/1/13 7:00,189.669,72,0,0,0
2015/1/13 8:00,216.946,71,0,0,0
2015/1/13 9:00,235.078,79,0,0,0
2015/1/13 10:00,225.18,159,0,0,0
2015/1/13 11:00,243.051,161,0,0,0
2015/1/13 12:00,233.052,160,0,0,0
2015/1/13 13:00,223.136,160,0,0,0
2015/1/13 14:00,228.984,160,0,0,0
2015/1/13 15:00,200.963,160,0,0,0
2015/1/13 16:00,220.18,161,0,0,0
2015/1/13 17:00,174.559,161,0,0,0
2015/1/13 18:00,184.533,269,0,0,0
2015/1/13 19:00,166.645,281,0,0,0
2015/1/13 20:00,148.545,281,0,0,0
2015/1/13 21:00,186.233,286,0,0,0
2015/1/13 22:00,149.134,287,0,0,0
2015/1/13 23:00,176.882,289,0,0,0
2015/1/14 0:00,204.659,234,0,0,0
2015/1/14 1:00,204.66,73,0,0,0
2015/1/14 2:00,204.687,72,0,0,0
2015/1/14 3:00,149.106,72,0,0,0
2015/1/14 4:00,204.715,72,0,0,0
2015/1/14 5:00,204.742,73,0,0,0
2015/1/14 6:00,177.018,73,0,0,0
2015/1/14 7:00,177.072,72,0,0,0
2015/1/14 8:00,178.62,73,0,0,0
2015/1/14 9:00,194.623,72,0,0,0
2015/1/14 10:00,210.753,72,0,0,0
2015/1/14 11:00,199.121,141,0,0,0
2015/1/14 12:00,215.148,162,0,0,0
2015/1/14 13:00,259.405,162,0,0,0
2015/1/14 14:00,274.345,162,0,0,0
2015/1/14 15:00,309.212,162,0,0,0
2015/1/14 16:00,280.866,162,0,0,0
2015/1/14 17:00,307.276,162,0,0,0
2015/1/14 18:00,306.078,162,0,0,0
2015/1/14 19:00,248.792,162,0,0,0
2015/1/14 20:00,247.143,163,0,0,0
2015/1/14 21:00,242.103,162,0,0,0
2015/1/14 22:00,244.91,163,0,0,0
2015/1/14 23:00,220.914,162,0,0,0
2015/1/15 0:00,224.653,162,0,0,0
2015/1/15 1:00,246.788,79,0,0,0
2015/1/15 2:00,204.148,71,0,0,0
2015/1/15 3:00,186.096,70,0,0,0
2015/1/15 4:00,195.476,71,0,0,0
2015/1/15 5:00,176.939,71,0,0,0
2015/1/15 6:00,158.34,70,0,0,0
2015/1/15 7:00,149.204,71,0,0,0
2015/1/15 8:00,177.003,107,0,0,0
2015/1/15 9:00,176.973,159,0,0,0
2015/1/15 10:00,156.809,160,0,0,0
2015/1/15 11:00,176.219,160,0,0,0
2015/1/15 12:00,188.781,159,0,0,0
2015/1/15 13:00,201.354,159,0,0,0
2015/1/15 14:00,213.951,159,0,0,0
2015/1/15 15:00,198.789,159,0,0,0
2015/1/15 16:00,203.819,165,0,0,0
2015/1/15 17:00,196.99,185,0,0,0
2015/1/15 18:00,197.077,185,0,0,0
2015/1/15 19:00,169.372,184,0,0,0
2015/1/15 20:00,169.427,184,0,0,0
2015/1/15 21:00,197.251,185,0,0,0
2015/1/15 22:00,169.491,185,0,0,0
2015/1/15 23:00,197.255,185,0,0,0
2015/1/16 0:00,169.453,159,0,0,0
2015/1/16 1:00,197.142,157,0,0,0
2015/1/16 2:00,169.306,157,0,0,0
2015/1/16 3:00,169.261,157,0,0,0
2015/1/16 4:00,169.204,157,0,0,0
2015/1/16 5:00,169.239,157,0,0,0
2015/1/16 6:00,197.317,157,0,0,0
2015/1/16 7:00,171.158,157,0,0,0
2015/1/16 8:00,172.714,157,0,0,0
2015/1/16 9:00,202.041,157,0,0,0
2015/1/16 10:00,203.591,157,0,0,0
2015/1/16 11:00,177.358,157,0,0,0
2015/1/16 12:00,178.586,157,0,0,0
2015/1/16 13:00,178.64,157,0,0,0
2015/1/16 14:00,206.497,157,0,0,0
2015/1/16 15:00,178.744,157,0,0,0
2015/1/16 16:00,206.483,157,0,0,0
2015/1/16 17:00,206.487,157,0,0,0
2015/1/16 18:00,206.47,165,0,0,0
2015/1/16 19:00,234.143,205,0,0,0
2015/1/16 20:00,234.048,207,0,0,0
2015/1/16 21:00,206.242,207,0,0,0
2015/1/16 22:00,206.269,207,0,0,0
2015/1/16 23:00,234.049,207,0,0,0
2015/1/17 0:00,206.316,199,0,0,0
2015/1/17 1:00,206.423,76,0,0,0
2015/1/17 2:00,206.491,77,0,0,0
2015/1/17 3:00,234.329,77,0,0,0
2015/1/17 4:00,234.306,78,0,0,0
2015/1/17 5:00,205.992,77,0,0,0
2015/1/17 6:00,233.263,77,0,0,0
2015/1/17 7:00,230.893,78,0,0,0
2015/1/17 8:00,228.676,77,0,0,0
2015/1/17 9:00,226.431,77,0,0,0
2015/1/17 10:00,197.687,141,0,0,0
2015/1/17 11:00,225.555,161,0,0,0
2015/1/17 12:00,225.668,160,0,0,0
2015/1/17 13:00,199.801,161,0,0,0
2015/1/17 14:00,229.344,161,0,0,0
2015/1/17 15:00,231.144,161,0,0,0
2015/1/17 16:00,231.732,161,0,0,0
2015/1/17 17:00,231.854,160,0,0,0
2015/1/17 18:00,204.039,160,0,0,0
2015/1/17 19:00,231.822,160,0,0,0
2015/1/17 20:00,208.757,161,0,0,0
2015/1/17 21:00,188.161,161,0,0,0
2015/1/17 22:00,193.707,161,0,0,0
2015/1/17 23:00,198.509,161,0,0,0
2015/1/18 0:00,200.079,161,0,0,0
2015/1/18 1:00,182.48,67,0,0,0
2015/1/18 2:00,160.2,73,0,0,0
2015/1/18 3:00,171.671,73,0,0,0
2015/1/18 4:00,184.784,73,0,1,0
2015/1/18 5:00,170.724,73,0,0,0
2015/1/18 6:00,187.807,73,2,0,0
2015/1/18 7:00,196.25,72,0,0,0
2015/1/18 8:00,215.29,72,3,2,0
2015/1/18 9:00,196.884,73,1,0,0
2015/1/18 10:00,210.93,135,0,1,0
2015/1/18 11:00,225.006,162,0,0,0
2015/1/18 12:00,239.093,161,0,0,0
2015/1/18 13:00,220.88,162,0,0,0
2015/1/18 14:00,224.444,161,0,0,0
2015/1/18 15:00,257.097,162,0,0,0
2015/1/18 16:00,257.267,162,0,0,0
2015/1/18 17:00,224.974,162,0,0,0
2015/1/18 18:00,224.98,162,0,0,0
2015/1/18 19:00,224.858,162,0,0,0
2015/1/18 20:00,224.753,162,0,0,0
2015/1/18 21:00,193.729,162,0,0,0
2015/1/18 22:00,162.715,162,0,0,0
2015/1/18 23:00,196.589,162,0,0,0
2015/1/19 0:00,165.698,162,0,0,0
2015/1/19 1:00,197.924,67,0,0,0
2015/1/19 2:00,164.846,72,0,0,0
2015/1/19 3:00,162.887,71,0,0,0
2015/1/19 4:00,195.749,72,0,0,0
2015/1/19 5:00,163.83,72,0,0,0
2015/1/19 6:00,164.351,72,0,0,0
2015/1/19 7:00,166.562,72,0,0,0
2015/1/19 8:00,169.301,72,0,0,0
2015/1/19 9:00,204.169,72,0,0,0
2015/1/19 10:00,171.85,72,0,0,0
2015/1/19 11:00,171.844,72,0,0,0
2015/1/19 12:00,204.168,72,0,0,0
2015/1/19 13:00,204.084,73,0,0,0
2015/1/19 14:00,204.052,72,0,0,0
2015/1/19 15:00,203.948,72,0,0,0
2015/1/19 16:00,236.303,72,0,0,0
2015/1/19 17:00,241.253,72,0,0,0
2015/1/19 18:00,214.842,148,0,0,0
2015/1/19 19:00,188.248,159,0,0,0
2015/1/19 20:00,220.079,160,0,0,0
2015/1/19 21:00,219.769,161,0,0,0
2015/1/19 22:00,186.959,163,0,0,0
2015/1/19 23:00,181.683,163,0,0,0
2015/1/20 0:00,175.481,163,0,0,0
2015/1/20 1:00,201.833,78,0,0,0
2015/1/20 2:00,137.309,71,0,0,0
2015/1/20 3:00,137.43,71,0,0,0
2015/1/20 4:00,137.581,72,0,0,0
2015/1/20 5:00,170.031,71,0,0,0
2015/1/20 6:00,170.046,72,0,0,0
2015/1/20 7:00,137.689,71,0,0,0
2015/1/20 8:00,170.073,71,0,0,0
2015/1/20 9:00,137.535,71,0,0,0
2015/1/20 10:00,135.908,71,0,0,0
2015/1/20 11:00,110.449,71,0,0,0
2015/1/20 12:00,119.04,71,0,0,0
2015/1/20 13:00,149.344,70,0,0,0
2015/1/20 14:00,142.953,92,0,0,0
2015/1/20 15:00,159.624,205,0,0,0
2015/1/20 16:00,177.809,205,0,0,0
2015/1/20 17:00,187.461,205,0,0,0
2015/1/20 18:00,175.858,164,0,0,0
2015/1/20 19:00,176.089,159,0,0,0
2015/1/20 20:00,181.142,160,0,0,0
2015/1/20 21:00,163.205,160,0,0,0
2015/1/20 22:00,145.268,160,0,0,0
2015/1/20 23:00,159.836,160,0,0,0
2015/1/21 0:00,161.582,160,0,0,0
2015/1/21 1:00,129.886,75,0,0,0
2015/1/21 2:00,130.489,70,0,0,0
2015/1/21 3:00,130.354,70,0,0,0
2015/1/21 4:00,130.18,70,0,0,0
2015/1/21 5:00,128.355,71,0,0,0
2015/1/21 6:00,154.916,71,0,0,0
2015/1/21 7:00,151.811,70,0,0,0
2015/1/21 8:00,150.263,71,0,0,0
2015/1/21 9:00,151.839,70,0,0,0
2015/1/21 10:00,190.494,70,0,0,0
2015/1/21 11:00,165.997,69,0,0,0
2015/1/21 12:00,135.875,105,0,0,0
2015/1/21 13:00,147.038,157,0,0,0
2015/1/21 14:00,147.028,157,0,0,0
2015/1/21 15:00,154.838,157,0,0,0
2015/1/21 16:00,125.847,157,0,0,0
2015/1/21 17:00,125.434,157,0,0,0
2015/1/21 18:00,97.72,206,0,0,0
2015/1/21 19:00,128.161,208,0,0,0
2015/1/21 20:00,125.164,207,0,0,0
2015/1/21 21:00,133.898,209,0,0,0
2015/1/21 22:00,142.341,208,0,0,0
2015/1/21 23:00,122.075,212,0,0,0
2015/1/22 0:00,171.142,202,0,0,0
2015/1/22 1:00,182.818,79,0,0,0
2015/1/22 2:00,172.323,73,0,0,0
2015/1/22 3:00,172.272,74,0,0,0
2015/1/22 4:00,172.247,73,0,0,0
2015/1/22 5:00,172.222,73,0,0,0
2015/1/22 6:00,180.925,73,0,0,0
2015/1/22 7:00,129.795,73,0,0,0
2015/1/22 8:00,175.853,72,0,0,0
2015/1/22 9:00,157.221,72,0,0,0
2015/1/22 10:00,170.982,73,0,0,0
2015/1/22 11:00,184.769,73,0,0,0
2015/1/22 12:00,189.892,73,0,0,0
2015/1/22 13:00,222.42,72,0,0,0
2015/1/22 14:00,222.599,72,0,0,0
2015/1/22 15:00,222.633,72,0,0,0
2015/1/22 16:00,222.664,72,0,0,0
2015/1/22 17:00,222.694,71,0,0,0
2015/1/22 18:00,190.266,153,0,0,0
2015/1/22 19:00,190.292,161,0,0,0
2015/1/22 20:00,190.299,160,0,0,0
2015/1/22 21:00,190.319,160,0,0,0
2015/1/22 22:00,190.395,161,0,0,0
2015/1/22 23:00,190.472,160,0,0,0
2015/1/23 0:00,222.945,161,0,0,0
2015/1/23 1:00,190.532,67,0,0,0
2015/1/23 2:00,190.602,73,0,0,0
2015/1/23 3:00,190.641,74,0,0,0
2015/1/23 4:00,158.254,73,0,0,0
2015/1/23 5:00,190.617,73,0,0,0
2015/1/23 6:00,158.156,74,0,0,0
2015/1/23 7:00,158.096,73,0,0,0
2015/1/23 8:00,157.99,73,0,0,0
2015/1/23 9:00,157.894,72,0,0,0
2015/1/23 10:00,157.798,72,0,0,0
2015/1/23 11:00,157.802,72,0,0,0
2015/1/23 12:00,115.517,72,0,0,0
2015/1/23 13:00,180.345,73,0,0,0
2015/1/23 14:00,147.963,72,0,0,0
2015/1/23 15:00,148.036,72,0,0,0
2015/1/23 16:00,180.523,69,0,0,0
2015/1/23 17:00,150.471,83,0,0,0
2015/1/23 18:00,170.147,157,0,0,0
2015/1/23 19:00,136.833,168,0,0,0
2015/1/23 20:00,135.904,202,0,0,0
2015/1/23 21:00,167.341,203,0,0,0
2015/1/23 22:00,133.942,202,0,0,0
2015/1/23 23:00,163.016,202,0,0,0
2015/1/24 0:00,184.693,192,0,0,0
2015/1/24 1:00,184.671,66,0,0,0
2015/1/24 2:00,184.642,71,0,0,0
2015/1/24 3:00,171.765,71,0,0,0
2015/1/24 4:00,158.906,71,0,0,0
2015/1/24 5:00,146.078,72,0,0,0
2015/1/24 6:00,165.623,71,0,0,0
2015/1/24 7:00,152.716,71,0,0,0
2015/1/24 8:00,139.846,71,0,0,0
2015/1/24 9:00,148.644,71,0,0,0
2015/1/24 10:00,162.881,71,0,0,0
2015/1/24 11:00,182.46,69,0,0,0
2015/1/24 12:00,164.834,70,0,0,0
2015/1/24 13:00,147.29,70,0,0,0
2015/1/24 14:00,162.156,70,0,0,0
2015/1/24 15:00,168.205,70,0,0,0
2015/1/24 16:00,168.864,70,0,0,0
2015/1/24 17:00,164.205,70,0,0,0
2015/1/24 18:00,164.319,150,0,0,0
2015/1/24 19:00,164.466,158,0,0,0
2015/1/24 20:00,164.52,158,0,0,0
2015/1/24 21:00,132.257,157,0,0,0
2015/1/24 22:00,164.681,157,0,0,0
2015/1/24 23:00,132,158,0,0,0
2015/1/25 0:00,164.212,158,0,0,0
2015/1/25 1:00,164.399,74,0,0,0
2015/1/25 2:00,164.788,71,0,0,0
2015/1/25 3:00,197.552,71,0,0,0
2015/1/25 4:00,165.556,72,0,0,0
2015/1/25 5:00,161.731,72,0,0,0
2015/1/25 6:00,114.678,70,0,0,0
2015/1/25 7:00,131.965,72,0,0,0
2015/1/25 8:00,149.086,72,0,0,0
2015/1/25 9:00,113.993,70,0,0,0
2015/1/25 10:00,111.354,71,0,0,0
2015/1/25 11:00,145.527,71,0,0,0
2015/1/25 12:00,158.026,71,0,0,0
2015/1/25 13:00,138.067,72,0,0,0
2015/1/25 14:00,118.346,72,0,0,0
2015/1/25 15:00,150.777,70,0,0,0
2015/1/25 16:00,183.111,70,0,0,0
2015/1/25 17:00,150.675,70,0,0,0
2015/1/25 18:00,183.026,141,0,0,0
2015/1/25 19:00,183.158,161,0,0,0
2015/1/25 20:00,183.113,162,0,0,0
2015/1/25 21:00,150.685,162,0,0,0
2015/1/25 22:00,151.53,161,0,0,0
2015/1/25 23:00,153.373,161,0,0,0
2015/1/26 0:00,122.789,165,0,0,0
2015/1/26 1:00,156.783,78,0,0,0
2015/1/26 2:00,158.194,72,0,0,0
2015/1/26 3:00,159.733,72,0,0,0
2015/1/26 4:00,128.165,72,0,0,0
2015/1/26 5:00,160.371,72,0,0,0
